id,y,year,stage,match,home,away,stadium,week_day,month,day,tv_cnt,BS-TBS,NHK,地方局,ｽｶﾊﾟｰ,home_score,away_score,temperature,humidity,referee,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,weather_晴,weather_曇,weather_雨,weather_屋内,weather_雷,weather_雪,weather_霧,weather_のち,weather_時々,weather_一時,address,capa,h_lat,h_lng,station,age,child,population,area,absorp,home_stadium,lat,lng,away_stadium,a_lat,a_lng,discomfort,ranking_x,ranking_y,home_all,away_all,distance,week_absorp,jap_cnt,home_cum,away_cum
16032,2873,2014,2,6,2,27,29,5,4,5,2.0,0,0,0,1,0,3,9.8,42.0,49,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,1,0,0,0,0,0,1,0,0,17,25250,36.62404799999999,137.1971706,0.0,47.09,0.17,1076.0,2046.0,16.011851851851855,29,36.62404799999999,137.1971706,22,35.6642727,139.52713880000002,52.30684,20.0,21.0,27500000.0,27500000.0,270854.7773338606,34.42300666600165,0,735,1220
16033,5022,2014,2,6,38,0,32,5,4,5,2.0,0,0,0,1,1,2,14.6,27.0,28,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,21,20000,35.4429119,136.763069,0.0,45.56,0.19,2051.0,9768.0,27.456599999999995,32,35.4429119,136.763069,16,33.586138899999995,130.4600893,58.16758,13.0,6.0,27500000.0,27500000.0,715041.1004961805,34.42300666600165,0,831,947
16034,1450,2014,2,6,3,30,51,5,4,5,2.0,0,0,0,1,0,1,15.5,57.0,50,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,1,0,0,0,0,0,1,0,0,55,22338,34.2616843,133.7863605,0.0,46.78,0.18,985.0,1862.0,15.05,51,34.2616843,133.7863605,39,36.5566492,139.98600990000003,59.450649999999996,22.0,11.0,27500000.0,27500000.0,713628.7228850329,34.42300666600165,0,584,941
16035,3048,2014,2,6,41,6,50,5,4,5,2.0,0,0,0,1,1,1,11.4,68.0,46,2500000,2500000,2500000,2500000,2500000,7000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,49,20246,32.8386907,130.038555,0.0,47.03,0.18,1397.0,4106.0,27.1384375,50,32.8386907,130.038555,20,33.8902979,130.7309062,53.48448,2.0,15.0,32000000.0,27500000.0,108189.80171615545,34.42300666600165,0,894,747
16036,7014,2014,2,6,12,10,13,5,4,5,2.0,0,0,0,1,2,0,12.5,35.0,16,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,52,15165,34.7228036,137.87830219999998,1.0,45.74,0.18,3723.0,7255.0,67.74204545454545,13,34.7228036,137.87830219999998,40,36.41273029999999,139.0522199,55.75125,3.0,5.0,27500000.0,27500000.0,192061.52540988394,34.42300666600165,0,3027,555
16037,4371,2014,2,6,16,26,57,5,4,5,2.0,0,0,0,1,2,0,5.6,56.0,20,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,1,0,1,0,0,18,21292,38.3361758,140.3755959,1.0,47.74,0.17,1141.0,6652.0,32.61722222222222,57,38.3361758,140.3755959,9,33.7685355,132.7949466,45.93264,18.0,16.0,27500000.0,27500000.0,919880.6096301327,34.42300666600165,0,1399,576
16038,3719,2014,2,6,32,17,8,5,4,5,2.0,0,0,0,1,0,1,13.2,31.0,1,2500000,2500000,20000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,42,15454,35.4697969,139.6066334,1.0,43.8,0.18,9079.0,2416.0,42.703166666666654,8,35.4697969,139.6066334,0,32.8373859,130.7994601,56.610079999999996,10.0,19.0,45000000.0,27500000.0,1000640.2140343247,34.42300666600165,0,1042,750
16039,7117,2014,2,6,36,14,58,5,4,5,2.0,0,0,0,1,2,0,14.6,27.0,13,2500000,2500000,2500000,2500000,16000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,40,15100,35.34150959999999,139.3385989,0.0,43.8,0.18,9079.0,2416.0,53.96999999999999,58,35.34150959999999,139.3385989,6,34.6774487,133.91937240000001,58.16758,1.0,17.0,41000000.0,27500000.0,604476.7197107688,34.42300666600165,0,1121,1103
16040,6108,2014,2,6,22,20,26,5,4,5,2.0,0,0,0,1,0,3,8.8,83.0,35,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,0,1,0,0,0,0,0,0,12,40000,33.2007577,131.6564724,0.0,47.08,0.18,1178.0,5100.0,24.819399999999995,26,33.2007577,131.6564724,18,34.9933378,135.7155749,48.789959999999994,7.0,7.0,27500000.0,27500000.0,471852.476861962,34.42300666600165,0,1006,1761
16041,6887,2014,2,7,30,28,39,6,4,13,2.0,0,0,0,1,1,2,18.8,21.0,40,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,36,15589,36.5566492,139.98600990000003,0.0,45.23,0.18,1986.0,6408.0,29.2075,39,36.5566492,139.98600990000003,38,36.179581799999994,137.91648490000003,62.43352,5.0,9.0,27500000.0,27500000.0,232006.81190487577,34.123423599787024,0,941,1185
16042,6407,2014,2,7,10,33,40,6,4,13,3.0,0,0,1,1,0,1,18.9,19.0,11,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,46,15135,36.41273029999999,139.0522199,0.0,45.62,0.18,1984.0,6362.0,22.86627450980392,40,36.41273029999999,139.0522199,5,36.345446100000004,140.4114954,62.447089999999996,10.0,16.0,27500000.0,27500000.0,151042.13195137773,34.123423599787024,0,555,518
16043,6072,2014,2,7,22,7,26,6,4,13,2.0,0,0,0,1,1,0,11.7,90.0,41,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,0,1,0,0,0,0,0,0,12,40000,33.2007577,131.6564724,0.0,47.08,0.18,1178.0,5100.0,24.819399999999995,26,33.2007577,131.6564724,36,43.00959879999999,141.4195619,53.3317,13.0,5.0,27500000.0,27500000.0,1344132.006490597,34.123423599787024,0,1006,1328
16044,5658,2014,2,7,32,38,8,6,4,13,2.0,0,0,0,1,0,1,17.8,19.0,31,2500000,2500000,20000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,42,15454,35.4697969,139.6066334,1.0,43.8,0.18,9079.0,2416.0,42.703166666666654,8,35.4697969,139.6066334,32,35.4429119,136.763069,61.34918,12.0,16.0,45000000.0,27500000.0,315841.73191150033,34.123423599787024,0,1042,831
16045,6565,2014,2,7,20,16,18,6,4,13,2.0,0,0,0,1,2,2,15.9,32.0,38,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,0,20588,34.9933378,135.7155749,1.0,45.19,0.17,2617.0,4613.0,37.25980000000001,18,34.9933378,135.7155749,57,38.3361758,140.3755959,59.640119999999996,3.0,11.0,27500000.0,27500000.0,587131.9616772351,34.123423599787024,0,1761,1399
16046,2272,2014,2,7,26,2,9,6,4,13,3.0,0,1,0,1,4,0,11.5,81.0,43,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,27,15576,33.7685355,132.7949466,0.0,47.32,0.17,1405.0,5679.0,24.7,9,33.7685355,132.7949466,29,36.62404799999999,137.1971706,53.25385,18.0,21.0,27500000.0,27500000.0,538542.5647683413,34.123423599787024,0,576,735
16047,4833,2014,2,7,0,41,16,6,4,13,2.0,0,0,0,1,2,5,13.4,81.0,17,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,7000000,2500000,2500000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,44,22563,33.586138899999995,130.4600893,0.0,44.57,0.18,5090.0,4847.0,24.667407407407413,16,33.586138899999995,130.4600893,50,32.8386907,130.038555,56.31646,4.0,7.0,27500000.0,32000000.0,71412.0332224902,34.123423599787024,0,947,894
16048,3970,2014,2,7,6,12,20,6,4,13,2.0,0,0,0,1,3,2,13.0,82.0,27,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,43,10202,33.8902979,130.7309062,0.0,44.57,0.18,5090.0,4847.0,32.01777777777779,20,33.8902979,130.7309062,13,34.7228036,137.87830219999998,55.657399999999996,15.0,2.0,27500000.0,27500000.0,797041.8529913754,34.123423599787024,0,747,3027
16049,9305,2014,2,7,11,36,11,6,4,13,2.0,0,0,0,1,0,6,15.0,43.0,36,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,7,18500,35.5768105,140.1229068,1.0,44.86,0.17,6192.0,5082.0,51.471481481481476,11,35.5768105,140.1229068,58,35.34150959999999,139.3385989,58.686499999999995,8.0,1.0,27500000.0,27500000.0,89359.54569983852,34.123423599787024,0,2300,1121
16050,5473,2014,2,7,27,14,24,6,4,13,2.0,0,0,0,1,0,1,15.2,31.0,21,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,24000000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,33,54224,35.6785859,139.7147533,1.0,43.91,0.15,13300.0,2104.0,39.585,22,35.6642727,139.52713880000002,6,34.6774487,133.91937240000001,58.84388,20.0,19.0,27500000.0,49000000.0,648969.4807426368,34.123423599787024,0,1220,1103
16051,6574,2014,2,7,17,3,0,6,4,13,2.0,0,0,0,1,4,1,14.0,63.0,16,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,38,32000,32.8373859,130.7994601,0.0,46.31,0.19,1801.0,7268.0,20.175,0,32.8373859,130.7994601,51,34.2616843,133.7863605,57.36279999999999,14.0,22.0,27500000.0,27500000.0,348875.25444180315,34.123423599787024,0,750,584
16052,8536,2014,2,8,7,10,36,6,4,20,3.0,0,1,0,1,1,0,22.6,28.0,52,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,0,1,0,0,0,0,0,0,6,39232,43.00959879999999,141.4195619,0.0,46.92,0.16,5431.0,83457.0,34.06033333333334,36,43.00959879999999,141.4195619,40,36.41273029999999,139.0522199,66.86672,8.0,17.0,27500000.0,27500000.0,623388.6689490725,34.123423599787024,0,1328,555
16053,11989,2014,2,8,28,20,38,6,4,20,2.0,0,0,0,1,2,2,13.3,54.0,43,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,51,20396,36.179581799999994,137.91648490000003,0.0,46.7,0.18,2122.0,13105.0,52.34962962962962,38,36.179581799999994,137.91648490000003,18,34.9933378,135.7155749,56.46118,3.0,5.0,27500000.0,27500000.0,262844.0123428512,34.123423599787024,0,1185,1761
16054,5733,2014,2,8,2,11,29,6,4,20,3.0,0,1,0,1,1,1,13.4,57.0,20,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,17,25250,36.62404799999999,137.1971706,0.0,47.09,0.17,1076.0,2046.0,16.011851851851855,29,36.62404799999999,137.1971706,11,35.5768105,140.1229068,56.56462,21.0,14.0,27500000.0,27500000.0,336549.1628285826,34.123423599787024,0,735,2300
16055,5460,2014,2,8,38,30,32,6,4,20,3.0,0,0,1,1,1,3,15.3,51.0,49,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,21,20000,35.4429119,136.763069,0.0,45.56,0.19,2051.0,9768.0,27.456599999999995,32,35.4429119,136.763069,39,36.5566492,139.98600990000003,59.12497,12.0,7.0,27500000.0,27500000.0,369795.9774472598,34.123423599787024,0,831,941
16056,3340,2014,2,8,41,26,50,6,4,20,3.0,0,0,1,1,2,1,18.6,65.0,33,2500000,2500000,2500000,2500000,2500000,2500000,7000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,49,20246,32.8386907,130.038555,0.0,47.03,0.18,1397.0,4106.0,27.1384375,50,32.8386907,130.038555,9,33.7685355,132.7949466,64.0401,2.0,15.0,32000000.0,27500000.0,314098.9953023905,34.123423599787024,0,894,576
16057,7039,2014,2,8,36,22,58,6,4,20,2.0,0,0,0,1,4,0,11.6,63.0,51,2500000,2500000,2500000,2500000,16000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,40,15100,35.34150959999999,139.3385989,0.0,43.8,0.18,9079.0,2416.0,53.96999999999999,58,35.34150959999999,139.3385989,26,33.2007577,131.6564724,53.92192,1.0,6.0,41000000.0,27500000.0,870464.4064043202,34.123423599787024,0,1121,1006
16058,9346,2014,2,8,12,32,13,6,4,20,2.0,0,0,0,1,2,2,12.1,70.0,19,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,20000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,52,15165,34.7228036,137.87830219999998,1.0,45.74,0.18,3723.0,7255.0,67.74204545454545,13,34.7228036,137.87830219999998,8,35.4697969,139.6066334,54.476299999999995,4.0,19.0,27500000.0,45000000.0,201897.57452656096,34.123423599787024,0,3027,1042
16059,2015,2014,2,8,3,0,51,6,4,20,2.0,0,0,0,1,1,1,16.6,55.0,45,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,55,22338,34.2616843,133.7863605,0.0,46.78,0.18,985.0,1862.0,15.05,51,34.2616843,133.7863605,16,33.586138899999995,130.4600893,60.9197,22.0,9.0,27500000.0,27500000.0,373277.4662722883,34.123423599787024,0,584,947
16060,5766,2014,2,8,16,17,57,6,4,20,2.0,0,0,0,1,1,2,12.1,44.0,13,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,18,21292,38.3361758,140.3755959,1.0,47.74,0.17,1141.0,6652.0,32.61722222222222,57,38.3361758,140.3755959,0,32.8373859,130.7994601,55.07975999999999,16.0,10.0,27500000.0,27500000.0,1150709.8387791747,34.123423599787024,0,1399,750
16061,3359,2014,2,8,33,27,5,6,4,20,2.0,0,0,0,1,1,1,11.6,59.0,24,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,47,12000,36.345446100000004,140.4114954,0.0,45.31,0.18,2931.0,6096.0,36.44537037037036,5,36.345446100000004,140.4114954,22,35.6642727,139.52713880000002,54.03456,12.0,20.0,27500000.0,27500000.0,114117.02424597461,34.123423599787024,0,518,1220
16062,6117,2014,2,8,14,6,6,6,4,20,2.0,0,0,0,1,0,3,14.4,65.0,42,2500000,2500000,2500000,2500000,2500000,2500000,24000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,23,20000,34.6774487,133.91937240000001,1.0,45.8,0.18,1930.0,7010.0,41.79566037735847,6,34.6774487,133.91937240000001,20,33.8902979,130.7309062,57.9354,18.0,11.0,49000000.0,27500000.0,359400.51890917413,34.123423599787024,0,1103,747
16064,2100,2014,2,9,10,0,40,5,4,26,2.0,0,0,0,1,1,2,24.2,21.0,40,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,46,15135,36.41273029999999,139.0522199,0.0,45.62,0.18,1984.0,6362.0,22.86627450980392,40,36.41273029999999,139.0522199,16,33.586138899999995,130.4600893,67.93018,18.0,10.0,27500000.0,27500000.0,980347.9480359496,34.42300666600165,0,555,947
16065,8170,2014,2,9,27,12,22,5,4,26,2.0,0,0,0,1,0,1,24.4,27.0,41,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,35,49970,35.6642727,139.52713880000002,1.0,43.91,0.15,13300.0,2104.0,29.216455696202523,22,35.6642727,139.52713880000002,13,34.7228036,137.87830219999998,68.72512,20.0,5.0,27500000.0,27500000.0,199375.4241878943,34.42300666600165,0,1220,3027
16066,13657,2014,2,9,28,38,38,5,4,26,3.0,0,0,1,1,1,0,20.4,26.0,52,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,51,20396,36.179581799999994,137.91648490000003,0.0,46.7,0.18,2122.0,13105.0,52.34962962962962,38,36.179581799999994,137.91648490000003,32,35.4429119,136.763069,64.35696,5.0,14.0,27500000.0,27500000.0,141650.67845306138,34.42300666600165,0,1185,831
16067,6053,2014,2,9,32,36,8,5,4,26,2.0,0,0,0,1,1,3,22.4,27.0,9,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,42,15454,35.4697969,139.6066334,1.0,43.8,0.18,9079.0,2416.0,42.703166666666654,8,35.4697969,139.6066334,58,35.34150959999999,139.3385989,66.57051999999999,15.0,1.0,27500000.0,27500000.0,31686.702440917074,34.42300666600165,0,1042,1121
16068,6163,2014,2,9,20,26,18,5,4,26,2.0,0,0,0,1,0,0,24.4,26.0,11,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,0,20588,34.9933378,135.7155749,1.0,45.19,0.17,2617.0,4613.0,37.25980000000001,18,34.9933378,135.7155749,9,33.7685355,132.7949466,68.62656,9.0,16.0,27500000.0,27500000.0,338320.4996014157,34.42300666600165,0,1761,576
16069,6581,2014,2,9,11,3,11,5,4,26,2.0,0,0,0,1,1,1,18.4,63.0,37,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,7,18500,35.5768105,140.1229068,1.0,44.86,0.17,6192.0,5082.0,51.471481481481476,11,35.5768105,140.1229068,51,34.2616843,133.7863605,63.671079999999996,11.0,22.0,27500000.0,27500000.0,712059.1240738152,34.42300666600165,0,2300,584
16070,3367,2014,2,9,6,16,20,5,4,26,2.0,0,0,0,1,0,1,20.8,56.0,31,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,43,10202,33.8902979,130.7309062,0.0,44.57,0.18,5090.0,4847.0,32.01777777777779,20,33.8902979,130.7309062,57,38.3361758,140.3755959,66.67152,7.0,16.0,27500000.0,27500000.0,1128647.3252739373,34.42300666600165,0,747,1399
16071,5971,2014,2,9,22,2,26,5,4,26,2.0,0,0,0,1,3,0,22.3,41.0,42,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,1,0,0,0,0,0,0,1,0,12,40000,33.2007577,131.6564724,0.0,47.08,0.18,1178.0,5100.0,24.819399999999995,26,33.2007577,131.6564724,29,36.62404799999999,137.1971706,67.55157,13.0,21.0,27500000.0,27500000.0,671284.7894994768,34.42300666600165,0,1006,735
16072,7355,2014,2,9,17,41,0,5,4,26,2.0,0,0,0,1,1,1,22.5,33.0,29,3600000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,20000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,7000000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,38,32000,32.8373859,130.7994601,0.0,46.31,0.19,1801.0,7268.0,20.175,0,32.8373859,130.7994601,50,32.8386907,130.038555,67.15675,8.0,2.0,46100000.0,32000000.0,84628.66248995374,34.42300666600165,0,750,894
16073,6381,2014,2,9,14,7,6,5,4,26,2.0,0,0,0,1,2,0,18.9,47.0,17,2500000,2500000,2500000,2500000,2500000,2500000,24000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,23,20000,34.6774487,133.91937240000001,1.0,45.8,0.18,1930.0,7010.0,41.79566037735847,6,34.6774487,133.91937240000001,36,43.00959879999999,141.4195619,63.68217,19.0,4.0,49000000.0,27500000.0,1079675.9585570188,34.42300666600165,0,1103,1328
16074,3870,2014,2,10,38,10,32,7,4,29,3.0,0,1,0,1,1,0,17.3,70.0,50,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,21,20000,35.4429119,136.763069,0.0,45.56,0.19,2051.0,9768.0,27.456599999999995,32,35.4429119,136.763069,40,36.41273029999999,139.0522199,62.2919,17.0,18.0,27500000.0,27500000.0,266626.1394698245,33.550441573771174,0,831,555
16075,3807,2014,2,10,3,32,51,7,4,29,3.0,0,1,0,1,0,1,24.2,65.0,42,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,20000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,55,22338,34.2616843,133.7863605,0.0,46.78,0.18,985.0,1862.0,15.05,51,34.2616843,133.7863605,8,35.4697969,139.6066334,72.1797,21.0,19.0,27500000.0,45000000.0,654012.228552337,33.550441573771174,0,584,1042
16076,7875,2014,2,10,0,6,16,7,4,29,4.0,0,1,0,1,0,1,18.4,67.0,38,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,44,22563,33.586138899999995,130.4600893,0.0,44.57,0.18,5090.0,4847.0,24.667407407407413,16,33.586138899999995,130.4600893,20,33.8902979,130.7309062,63.82772,5.0,12.0,27500000.0,27500000.0,37342.991307274344,33.550441573771174,0,947,747
16077,6121,2014,2,10,41,22,50,7,4,29,3.0,0,1,0,1,0,0,18.8,71.0,44,2500000,2500000,2500000,2500000,2500000,2500000,7000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,49,20246,32.8386907,130.038555,0.0,47.03,0.18,1397.0,4106.0,27.1384375,50,32.8386907,130.038555,26,33.2007577,131.6564724,64.58952,2.0,6.0,32000000.0,27500000.0,181861.11749070234,33.550441573771174,0,894,1006
16078,6781,2014,2,10,2,28,29,7,4,29,3.0,0,0,1,1,3,2,20.1,62.0,51,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,1,0,0,0,0,0,0,1,17,25250,36.62404799999999,137.1971706,0.0,47.09,0.17,1076.0,2046.0,16.011851851851855,29,36.62404799999999,137.1971706,38,36.179581799999994,137.91648490000003,66.05238,22.0,3.0,27500000.0,27500000.0,87872.95973574555,33.550441573771174,0,735,1185
16079,2935,2014,2,10,26,30,9,7,4,29,3.0,0,0,1,1,0,1,20.1,65.0,13,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,27,15576,33.7685355,132.7949466,0.0,47.32,0.17,1405.0,5679.0,24.7,9,33.7685355,132.7949466,39,36.5566492,139.98600990000003,66.22035,16.0,10.0,27500000.0,27500000.0,830060.8895380802,33.550441573771174,0,576,941
16080,5283,2014,2,10,16,14,57,7,4,29,2.0,0,0,0,1,0,2,17.4,44.0,24,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,24000000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,18,21292,38.3361758,140.3755959,1.0,47.74,0.17,1141.0,6652.0,32.61722222222222,57,38.3361758,140.3755959,6,34.6774487,133.91937240000001,61.681439999999995,13.0,15.0,27500000.0,49000000.0,777068.8950297529,33.550441573771174,0,1399,1103
