year,stage,match,team,ranking
2013,2,2,ジェフユナイテッド千葉,9
2013,2,2,栃木ＳＣ,10
2013,2,2,コンサドーレ札幌,11
2013,2,2,カターレ富山,11
2013,2,2,京都サンガF.C.,13
2013,2,2,ファジアーノ岡山,13
2013,2,2,ザスパクサツ群馬,13
2013,2,2,徳島ヴォルティス,16
2013,2,2,ギラヴァンツ北九州,17
2013,2,2,東京ヴェルディ,17
2013,2,2,Ｖ・ファーレン長崎,19
2013,2,2,モンテディオ山形,20
2013,2,2,ロアッソ熊本,21
2013,2,2,ＦＣ岐阜,22
2013,2,3,ヴィッセル神戸,1
2013,2,3,ガイナーレ鳥取,2
2013,2,3,カターレ富山,3
2013,2,3,アビスパ福岡,4
2013,2,3,京都サンガF.C.,5
2013,2,3,横浜ＦＣ,6
2013,2,3,ガンバ大阪,6
2013,2,3,ギラヴァンツ北九州,8
2013,2,3,栃木ＳＣ,9
2013,2,3,ジェフユナイテッド千葉,9
2013,2,3,松本山雅ＦＣ,11
2013,2,3,愛媛ＦＣ,12
2013,2,3,水戸ホーリーホック,13
2013,2,3,モンテディオ山形,14
2013,2,3,ロアッソ熊本,15
2013,2,3,ファジアーノ岡山,16
2013,2,3,ザスパクサツ群馬,17
2013,2,3,コンサドーレ札幌,18
2013,2,3,東京ヴェルディ,19
2013,2,3,ＦＣ岐阜,20
2013,2,3,徳島ヴォルティス,21
2013,2,3,Ｖ・ファーレン長崎,22
2013,2,4,ヴィッセル神戸,1
2013,2,4,京都サンガF.C.,2
2013,2,4,ガイナーレ鳥取,3
2013,2,4,松本山雅ＦＣ,4
2013,2,4,モンテディオ山形,5
2013,2,4,ザスパクサツ群馬,6
2013,2,4,ガンバ大阪,7
2013,2,4,アビスパ福岡,8
2013,2,4,カターレ富山,9
2013,2,4,ジェフユナイテッド千葉,10
2013,2,4,ギラヴァンツ北九州,10
2013,2,4,水戸ホーリーホック,10
2013,2,4,愛媛ＦＣ,13
2013,2,4,横浜ＦＣ,14
2013,2,4,徳島ヴォルティス,15
2013,2,4,Ｖ・ファーレン長崎,16
2013,2,4,ロアッソ熊本,17
2013,2,4,ファジアーノ岡山,18
2013,2,4,栃木ＳＣ,19
2013,2,4,東京ヴェルディ,20
2013,2,4,コンサドーレ札幌,21
2013,2,4,ＦＣ岐阜,22
2013,2,5,ヴィッセル神戸,1
2013,2,5,モンテディオ山形,2
2013,2,5,カターレ富山,3
2013,2,5,ガイナーレ鳥取,4
2013,2,5,愛媛ＦＣ,5
2013,2,5,松本山雅ＦＣ,6
2013,2,5,京都サンガF.C.,7
2013,2,5,ファジアーノ岡山,8
2013,2,5,徳島ヴォルティス,8
2013,2,5,ガンバ大阪,10
2013,2,5,コンサドーレ札幌,11
2013,2,5,ジェフユナイテッド千葉,12
2013,2,5,アビスパ福岡,13
2013,2,5,ザスパクサツ群馬,14
2013,2,5,ロアッソ熊本,15
2013,2,5,栃木ＳＣ,15
2013,2,5,Ｖ・ファーレン長崎,15
2013,2,5,ギラヴァンツ北九州,18
2013,2,5,水戸ホーリーホック,19
2013,2,5,横浜ＦＣ,19
2013,2,5,東京ヴェルディ,21
2013,2,5,ＦＣ岐阜,22
2013,2,6,ヴィッセル神戸,1
2013,2,6,モンテディオ山形,2
2013,2,6,ガンバ大阪,3
2013,2,6,徳島ヴォルティス,4
2013,2,6,ファジアーノ岡山,5
2013,2,6,カターレ富山,6
2013,2,6,ジェフユナイテッド千葉,7
2013,2,6,ガイナーレ鳥取,8
2013,2,6,栃木ＳＣ,9
2013,2,6,Ｖ・ファーレン長崎,10
2013,2,6,松本山雅ＦＣ,11
2013,2,6,京都サンガF.C.,11
2013,2,6,愛媛ＦＣ,13
2013,2,6,東京ヴェルディ,14
2013,2,6,アビスパ福岡,15
2013,2,6,ロアッソ熊本,16
2013,2,6,水戸ホーリーホック,16
2013,2,6,コンサドーレ札幌,18
2013,2,6,ザスパクサツ群馬,19
2013,2,6,横浜ＦＣ,20
2013,2,6,ギラヴァンツ北九州,21
2013,2,6,ＦＣ岐阜,22
2013,2,7,ヴィッセル神戸,1
2013,2,7,ファジアーノ岡山,2
2013,2,7,ジェフユナイテッド千葉,3
2013,2,7,モンテディオ山形,4
2013,2,7,京都サンガF.C.,5
2013,2,7,松本山雅ＦＣ,6
2013,2,7,栃木ＳＣ,6
2013,2,7,Ｖ・ファーレン長崎,6
2013,2,7,ガンバ大阪,9
2013,2,7,ガイナーレ鳥取,10
2013,2,7,徳島ヴォルティス,11
2013,2,7,カターレ富山,11
2013,2,7,ギラヴァンツ北九州,13
2013,2,7,アビスパ福岡,14
2013,2,7,東京ヴェルディ,14
2013,2,7,愛媛ＦＣ,16
2013,2,7,ロアッソ熊本,17
2013,2,7,横浜ＦＣ,18
2013,2,7,コンサドーレ札幌,19
2013,2,7,水戸ホーリーホック,20
2013,2,7,ザスパクサツ群馬,21
2013,2,7,ＦＣ岐阜,22
2013,2,8,ヴィッセル神戸,1
2013,2,8,ガンバ大阪,2
2013,2,8,Ｖ・ファーレン長崎,2
2013,2,8,ファジアーノ岡山,4
2013,2,8,ジェフユナイテッド千葉,5
2013,2,8,モンテディオ山形,6
2013,2,8,東京ヴェルディ,7
2013,2,8,愛媛ＦＣ,8
2013,2,8,アビスパ福岡,9
2013,2,8,カターレ富山,10
2013,2,8,松本山雅ＦＣ,11
2013,2,8,京都サンガF.C.,12
2013,2,8,栃木ＳＣ,12
2013,2,8,徳島ヴォルティス,14
2013,2,8,ガイナーレ鳥取,15
2013,2,8,コンサドーレ札幌,16
2013,2,8,横浜ＦＣ,17
2013,2,8,水戸ホーリーホック,17
2013,2,8,ギラヴァンツ北九州,19
2013,2,8,ロアッソ熊本,20
2013,2,8,ザスパクサツ群馬,21
2013,2,8,ＦＣ岐阜,22
2013,2,9,ヴィッセル神戸,1
2013,2,9,Ｖ・ファーレン長崎,2
2013,2,9,ガンバ大阪,3
2013,2,9,ファジアーノ岡山,4
2013,2,9,東京ヴェルディ,5
2013,2,9,カターレ富山,6
2013,2,9,愛媛ＦＣ,7
2013,2,9,アビスパ福岡,7
2013,2,9,栃木ＳＣ,7
2013,2,9,ジェフユナイテッド千葉,10
2013,2,9,コンサドーレ札幌,11
2013,2,9,水戸ホーリーホック,11
2013,2,9,京都サンガF.C.,13
2013,2,9,モンテディオ山形,14
2013,2,9,松本山雅ＦＣ,15
2013,2,9,徳島ヴォルティス,16
2013,2,9,ガイナーレ鳥取,17
2013,2,9,横浜ＦＣ,18
2013,2,9,ギラヴァンツ北九州,19
2013,2,9,ロアッソ熊本,20
2013,2,9,ザスパクサツ群馬,21
2013,2,9,ＦＣ岐阜,22
2013,2,10,ヴィッセル神戸,1
2013,2,10,ガンバ大阪,2
2013,2,10,ファジアーノ岡山,3
2013,2,10,Ｖ・ファーレン長崎,4
2013,2,10,栃木ＳＣ,5
2013,2,10,京都サンガF.C.,6
2013,2,10,水戸ホーリーホック,7
2013,2,10,モンテディオ山形,8
2013,2,10,アビスパ福岡,9
2013,2,10,東京ヴェルディ,10
2013,2,10,ジェフユナイテッド千葉,11
2013,2,10,愛媛ＦＣ,12
2013,2,10,カターレ富山,13
2013,2,10,徳島ヴォルティス,14
2013,2,10,コンサドーレ札幌,15
2013,2,10,松本山雅ＦＣ,16
2013,2,10,ガイナーレ鳥取,17
2013,2,10,横浜ＦＣ,18
2013,2,10,ギラヴァンツ北九州,19
2013,2,10,ロアッソ熊本,20
2013,2,10,ザスパクサツ群馬,21
2013,2,10,ＦＣ岐阜,22
2013,2,11,ヴィッセル神戸,1
2013,2,11,Ｖ・ファーレン長崎,2
2013,2,11,ガンバ大阪,3
2013,2,11,栃木ＳＣ,4
2013,2,11,ファジアーノ岡山,5
2013,2,11,京都サンガF.C.,6
2013,2,11,水戸ホーリーホック,7
2013,2,11,東京ヴェルディ,8
2013,2,11,モンテディオ山形,8
2013,2,11,松本山雅ＦＣ,10
2013,2,11,ジェフユナイテッド千葉,11
2013,2,11,カターレ富山,12
2013,2,11,アビスパ福岡,13
2013,2,11,愛媛ＦＣ,14
2013,2,11,コンサドーレ札幌,15
2013,2,11,徳島ヴォルティス,16
2013,2,11,ガイナーレ鳥取,17
2013,2,11,ロアッソ熊本,18
2013,2,11,横浜ＦＣ,19
2013,2,11,ザスパクサツ群馬,20
2013,2,11,ギラヴァンツ北九州,21
2013,2,11,ＦＣ岐阜,22
2013,2,12,ヴィッセル神戸,1
2013,2,12,ガンバ大阪,2
2013,2,12,Ｖ・ファーレン長崎,3
2013,2,12,栃木ＳＣ,4
2013,2,12,モンテディオ山形,5
2013,2,12,京都サンガF.C.,6
2013,2,12,ファジアーノ岡山,7
2013,2,12,ジェフユナイテッド千葉,8
2013,2,12,徳島ヴォルティス,9
2013,2,12,松本山雅ＦＣ,10
2013,2,12,アビスパ福岡,11
2013,2,12,水戸ホーリーホック,12
2013,2,12,東京ヴェルディ,13
2013,2,12,カターレ富山,14
2013,2,12,愛媛ＦＣ,15
2013,2,12,横浜ＦＣ,16
2013,2,12,ロアッソ熊本,17
2013,2,12,コンサドーレ札幌,18
2013,2,12,ガイナーレ鳥取,19
2013,2,12,ザスパクサツ群馬,20
2013,2,12,ギラヴァンツ北九州,21
2013,2,12,ＦＣ岐阜,22
2013,2,13,ヴィッセル神戸,1
2013,2,13,Ｖ・ファーレン長崎,2
2013,2,13,ガンバ大阪,3
2013,2,13,栃木ＳＣ,4
2013,2,13,ファジアーノ岡山,5
2013,2,13,ジェフユナイテッド千葉,6
2013,2,13,アビスパ福岡,7
2013,2,13,東京ヴェルディ,7
2013,2,13,松本山雅ＦＣ,7
2013,2,13,モンテディオ山形,10
2013,2,13,京都サンガF.C.,11
2013,2,13,愛媛ＦＣ,12
2013,2,13,水戸ホーリーホック,13
2013,2,13,ロアッソ熊本,14
2013,2,13,コンサドーレ札幌,15
2013,2,13,カターレ富山,16
2013,2,13,徳島ヴォルティス,17
2013,2,13,横浜ＦＣ,18
2013,2,13,ガイナーレ鳥取,19
2013,2,13,ザスパクサツ群馬,20
2013,2,13,ギラヴァンツ北九州,21
2013,2,13,ＦＣ岐阜,22
2013,2,14,ヴィッセル神戸,1
2013,2,14,ガンバ大阪,2
2013,2,14,Ｖ・ファーレン長崎,3
2013,2,14,ジェフユナイテッド千葉,4
2013,2,14,栃木ＳＣ,5
2013,2,14,ファジアーノ岡山,6
2013,2,14,京都サンガF.C.,7
2013,2,14,東京ヴェルディ,7
2013,2,14,松本山雅ＦＣ,9
2013,2,14,徳島ヴォルティス,10
2013,2,14,コンサドーレ札幌,11
2013,2,14,アビスパ福岡,12
2013,2,14,モンテディオ山形,13
2013,2,14,愛媛ＦＣ,14
2013,2,14,ロアッソ熊本,15
2013,2,14,水戸ホーリーホック,16
2013,2,14,カターレ富山,17
2013,2,14,横浜ＦＣ,18
2013,2,14,ガイナーレ鳥取,19
2013,2,14,ザスパクサツ群馬,20
2013,2,14,ギラヴァンツ北九州,21
2013,2,14,ＦＣ岐阜,22
2013,2,15,ヴィッセル神戸,1
2013,2,15,ガンバ大阪,2
2013,2,15,栃木ＳＣ,3
2013,2,15,ジェフユナイテッド千葉,4
2013,2,15,ファジアーノ岡山,5
2013,2,15,Ｖ・ファーレン長崎,6
2013,2,15,京都サンガF.C.,7
2013,2,15,東京ヴェルディ,8
2013,2,15,モンテディオ山形,9
2013,2,15,アビスパ福岡,10
2013,2,15,水戸ホーリーホック,11
2013,2,15,コンサドーレ札幌,12
2013,2,15,松本山雅ＦＣ,13
2013,2,15,徳島ヴォルティス,14
2013,2,15,愛媛ＦＣ,15
2013,2,15,ロアッソ熊本,16
2013,2,15,カターレ富山,17
2013,2,15,横浜ＦＣ,18
2013,2,15,ガイナーレ鳥取,19
2013,2,15,ギラヴァンツ北九州,20
2013,2,15,ザスパクサツ群馬,21
2013,2,15,ＦＣ岐阜,22
2013,2,16,ガンバ大阪,1
2013,2,16,ヴィッセル神戸,2
2013,2,16,Ｖ・ファーレン長崎,3
2013,2,16,京都サンガF.C.,4
2013,2,16,栃木ＳＣ,5
2013,2,16,ジェフユナイテッド千葉,6
2013,2,16,ファジアーノ岡山,7
2013,2,16,アビスパ福岡,8
2013,2,16,松本山雅ＦＣ,9
2013,2,16,水戸ホーリーホック,10
2013,2,16,東京ヴェルディ,11
2013,2,16,徳島ヴォルティス,12
2013,2,16,モンテディオ山形,13
2013,2,16,ロアッソ熊本,14
2013,2,16,コンサドーレ札幌,15
2013,2,16,愛媛ＦＣ,16
2013,2,16,ガイナーレ鳥取,17
2013,2,16,横浜ＦＣ,18
2013,2,16,カターレ富山,19
2013,2,16,ザスパクサツ群馬,20
2013,2,16,ギラヴァンツ北九州,20
2013,2,16,ＦＣ岐阜,22
2013,2,17,ガンバ大阪,1
2013,2,17,ヴィッセル神戸,2
2013,2,17,Ｖ・ファーレン長崎,3
2013,2,17,京都サンガF.C.,4
2013,2,17,栃木ＳＣ,5
2013,2,17,ファジアーノ岡山,6
2013,2,17,ジェフユナイテッド千葉,7
2013,2,17,東京ヴェルディ,8
2013,2,17,アビスパ福岡,9
2013,2,17,モンテディオ山形,10
2013,2,17,コンサドーレ札幌,11
2013,2,17,松本山雅ＦＣ,12
2013,2,17,水戸ホーリーホック,13
2013,2,17,徳島ヴォルティス,14
2013,2,17,ロアッソ熊本,15
2013,2,17,カターレ富山,16
2013,2,17,ガイナーレ鳥取,17
2013,2,17,愛媛ＦＣ,18
2013,2,17,横浜ＦＣ,19
2013,2,17,ギラヴァンツ北九州,20
2013,2,17,ザスパクサツ群馬,21
2013,2,17,ＦＣ岐阜,22
2013,2,18,ガンバ大阪,1
2013,2,18,ヴィッセル神戸,2
2013,2,18,Ｖ・ファーレン長崎,3
2013,2,18,京都サンガF.C.,4
2013,2,18,栃木ＳＣ,5
2013,2,18,ジェフユナイテッド千葉,6
2013,2,18,東京ヴェルディ,7
2013,2,18,ファジアーノ岡山,8
2013,2,18,松本山雅ＦＣ,9
2013,2,18,モンテディオ山形,10
2013,2,18,アビスパ福岡,11
2013,2,18,水戸ホーリーホック,12
2013,2,18,徳島ヴォルティス,13
2013,2,18,コンサドーレ札幌,14
2013,2,18,愛媛ＦＣ,15
2013,2,18,ロアッソ熊本,16
2013,2,18,カターレ富山,17
2013,2,18,横浜ＦＣ,18
2013,2,18,ガイナーレ鳥取,19
2013,2,18,ギラヴァンツ北九州,20
2013,2,18,ザスパクサツ群馬,21
2013,2,18,ＦＣ岐阜,22
2013,2,19,ガンバ大阪,1
2013,2,19,ヴィッセル神戸,2
2013,2,19,Ｖ・ファーレン長崎,3
2013,2,19,京都サンガF.C.,4
2013,2,19,栃木ＳＣ,5
2013,2,19,ジェフユナイテッド千葉,6
2013,2,19,ファジアーノ岡山,7
2013,2,19,モンテディオ山形,8
2013,2,19,アビスパ福岡,9
2013,2,19,東京ヴェルディ,10
2013,2,19,徳島ヴォルティス,11
2013,2,19,コンサドーレ札幌,12
2013,2,19,松本山雅ＦＣ,13
2013,2,19,水戸ホーリーホック,14
2013,2,19,愛媛ＦＣ,15
2013,2,19,ロアッソ熊本,16
2013,2,19,横浜ＦＣ,17
2013,2,19,カターレ富山,18
2013,2,19,ガイナーレ鳥取,19
2013,2,19,ギラヴァンツ北九州,20
2013,2,19,ＦＣ岐阜,21
2013,2,19,ザスパクサツ群馬,22
2013,2,20,ガンバ大阪,1
2013,2,20,ヴィッセル神戸,2
2013,2,20,Ｖ・ファーレン長崎,3
2013,2,20,京都サンガF.C.,4
2013,2,20,栃木ＳＣ,5
2013,2,20,ジェフユナイテッド千葉,6
2013,2,20,モンテディオ山形,7
2013,2,20,アビスパ福岡,8
2013,2,20,コンサドーレ札幌,9
2013,2,20,ファジアーノ岡山,10
2013,2,20,東京ヴェルディ,11
2013,2,20,水戸ホーリーホック,12
2013,2,20,徳島ヴォルティス,13
2013,2,20,松本山雅ＦＣ,14
2013,2,20,横浜ＦＣ,15
2013,2,20,ロアッソ熊本,16
2013,2,20,愛媛ＦＣ,17
2013,2,20,ギラヴァンツ北九州,18
2013,2,20,カターレ富山,19
2013,2,20,ガイナーレ鳥取,20
2013,2,20,ザスパクサツ群馬,21
2013,2,20,ＦＣ岐阜,22
2013,2,21,ガンバ大阪,1
2013,2,21,ヴィッセル神戸,2
2013,2,21,Ｖ・ファーレン長崎,3
2013,2,21,ジェフユナイテッド千葉,4
2013,2,21,京都サンガF.C.,5
2013,2,21,栃木ＳＣ,6
2013,2,21,モンテディオ山形,7
2013,2,21,アビスパ福岡,8
2013,2,21,ファジアーノ岡山,9
2013,2,21,コンサドーレ札幌,10
2013,2,21,東京ヴェルディ,11
2013,2,21,水戸ホーリーホック,12
2013,2,21,横浜ＦＣ,13
2013,2,21,松本山雅ＦＣ,14
2013,2,21,徳島ヴォルティス,15
2013,2,21,愛媛ＦＣ,16
2013,2,21,カターレ富山,17
2013,2,21,ロアッソ熊本,18
2013,2,21,ギラヴァンツ北九州,19
2013,2,21,ザスパクサツ群馬,20
2013,2,21,ガイナーレ鳥取,21
2013,2,21,ＦＣ岐阜,22
2013,2,22,ガンバ大阪,1
2013,2,22,ヴィッセル神戸,2
2013,2,22,Ｖ・ファーレン長崎,3
2013,2,22,京都サンガF.C.,4
2013,2,22,ジェフユナイテッド千葉,5
2013,2,22,アビスパ福岡,6
2013,2,22,栃木ＳＣ,7
2013,2,22,ファジアーノ岡山,8
2013,2,22,モンテディオ山形,9
2013,2,22,横浜ＦＣ,10
2013,2,22,松本山雅ＦＣ,11
2013,2,22,徳島ヴォルティス,12
2013,2,22,コンサドーレ札幌,13
2013,2,22,東京ヴェルディ,14
2013,2,22,水戸ホーリーホック,15
2013,2,22,愛媛ＦＣ,16
2013,2,22,ガイナーレ鳥取,17
2013,2,22,ロアッソ熊本,18
2013,2,22,カターレ富山,19
2013,2,22,ギラヴァンツ北九州,20
2013,2,22,ザスパクサツ群馬,21
2013,2,22,ＦＣ岐阜,22
2013,2,23,ガンバ大阪,1
2013,2,23,ヴィッセル神戸,2
2013,2,23,Ｖ・ファーレン長崎,3
2013,2,23,ジェフユナイテッド千葉,4
2013,2,23,京都サンガF.C.,5
2013,2,23,栃木ＳＣ,6
2013,2,23,ファジアーノ岡山,7
2013,2,23,アビスパ福岡,8
2013,2,23,モンテディオ山形,9
2013,2,23,コンサドーレ札幌,10
2013,2,23,松本山雅ＦＣ,10
2013,2,23,徳島ヴォルティス,12
2013,2,23,水戸ホーリーホック,13
2013,2,23,横浜ＦＣ,14
2013,2,23,東京ヴェルディ,15
2013,2,23,愛媛ＦＣ,16
2013,2,23,ガイナーレ鳥取,17
2013,2,23,カターレ富山,18
2013,2,23,ロアッソ熊本,19
2013,2,23,ギラヴァンツ北九州,20
2013,2,23,ザスパクサツ群馬,21
2013,2,23,ＦＣ岐阜,22
2013,2,24,ヴィッセル神戸,1
2013,2,24,ガンバ大阪,2
2013,2,24,Ｖ・ファーレン長崎,3
2013,2,24,ジェフユナイテッド千葉,4
2013,2,24,京都サンガF.C.,5
2013,2,24,アビスパ福岡,6
2013,2,24,徳島ヴォルティス,7
2013,2,24,栃木ＳＣ,8
2013,2,24,ファジアーノ岡山,9
2013,2,24,水戸ホーリーホック,10
2013,2,24,松本山雅ＦＣ,11
2013,2,24,モンテディオ山形,12
2013,2,24,東京ヴェルディ,13
2013,2,24,コンサドーレ札幌,14
2013,2,24,横浜ＦＣ,15
2013,2,24,愛媛ＦＣ,16
2013,2,24,ガイナーレ鳥取,17
2013,2,24,ロアッソ熊本,18
2013,2,24,カターレ富山,19
2013,2,24,ギラヴァンツ北九州,20
2013,2,24,ザスパクサツ群馬,21
2013,2,24,ＦＣ岐阜,22
2013,2,25,ガンバ大阪,1
2013,2,25,ヴィッセル神戸,2
2013,2,25,ジェフユナイテッド千葉,3
2013,2,25,Ｖ・ファーレン長崎,4
2013,2,25,京都サンガF.C.,5
2013,2,25,アビスパ福岡,6
2013,2,25,徳島ヴォルティス,7
2013,2,25,ファジアーノ岡山,8
2013,2,25,コンサドーレ札幌,9
2013,2,25,東京ヴェルディ,10
2013,2,25,栃木ＳＣ,11
2013,2,25,水戸ホーリーホック,12
2013,2,25,モンテディオ山形,13
2013,2,25,松本山雅ＦＣ,14
2013,2,25,横浜ＦＣ,15
2013,2,25,ロアッソ熊本,16
2013,2,25,ガイナーレ鳥取,17
2013,2,25,愛媛ＦＣ,18
2013,2,25,カターレ富山,19
2013,2,25,ギラヴァンツ北九州,20
2013,2,25,ザスパクサツ群馬,21
2013,2,25,ＦＣ岐阜,22
2013,2,26,ガンバ大阪,1
2013,2,26,ヴィッセル神戸,2
2013,2,26,ジェフユナイテッド千葉,3
2013,2,26,京都サンガF.C.,4
2013,2,26,Ｖ・ファーレン長崎,5
2013,2,26,徳島ヴォルティス,6
2013,2,26,アビスパ福岡,7
2013,2,26,コンサドーレ札幌,8
2013,2,26,水戸ホーリーホック,9
2013,2,26,ファジアーノ岡山,10
2013,2,26,松本山雅ＦＣ,11
2013,2,26,東京ヴェルディ,12
2013,2,26,栃木ＳＣ,13
2013,2,26,モンテディオ山形,14
2013,2,26,横浜ＦＣ,15
2013,2,26,愛媛ＦＣ,16
2013,2,26,ロアッソ熊本,17
2013,2,26,ガイナーレ鳥取,18
2013,2,26,カターレ富山,19
2013,2,26,ギラヴァンツ北九州,20
2013,2,26,ＦＣ岐阜,21
2013,2,26,ザスパクサツ群馬,22
2013,2,27,ガンバ大阪,1
2013,2,27,ヴィッセル神戸,2
2013,2,27,ジェフユナイテッド千葉,3
2013,2,27,Ｖ・ファーレン長崎,4
2013,2,27,京都サンガF.C.,4
2013,2,27,徳島ヴォルティス,6
2013,2,27,アビスパ福岡,7
2013,2,27,東京ヴェルディ,8
2013,2,27,コンサドーレ札幌,9
2013,2,27,ファジアーノ岡山,10
2013,2,27,水戸ホーリーホック,11
2013,2,27,松本山雅ＦＣ,12
2013,2,27,モンテディオ山形,13
2013,2,27,栃木ＳＣ,14
2013,2,27,横浜ＦＣ,15
2013,2,27,愛媛ＦＣ,16
2013,2,27,ロアッソ熊本,17
2013,2,27,カターレ富山,18
2013,2,27,ガイナーレ鳥取,19
2013,2,27,ギラヴァンツ北九州,20
2013,2,27,ザスパクサツ群馬,21
2013,2,27,ＦＣ岐阜,22
2013,2,28,ガンバ大阪,1
2013,2,28,ヴィッセル神戸,2
2013,2,28,ジェフユナイテッド千葉,3
2013,2,28,Ｖ・ファーレン長崎,4
2013,2,28,京都サンガF.C.,5
2013,2,28,徳島ヴォルティス,6
2013,2,28,東京ヴェルディ,7
2013,2,28,コンサドーレ札幌,8
2013,2,28,水戸ホーリーホック,9
2013,2,28,アビスパ福岡,10
2013,2,28,ファジアーノ岡山,11
2013,2,28,松本山雅ＦＣ,12
2013,2,28,モンテディオ山形,13
2013,2,28,栃木ＳＣ,14
2013,2,28,愛媛ＦＣ,15
2013,2,28,横浜ＦＣ,16
2013,2,28,カターレ富山,17
2013,2,28,ロアッソ熊本,18
2013,2,28,ギラヴァンツ北九州,19
2013,2,28,ガイナーレ鳥取,20
2013,2,28,ＦＣ岐阜,21
2013,2,28,ザスパクサツ群馬,22
2013,2,29,ガンバ大阪,1
2013,2,29,ヴィッセル神戸,2
2013,2,29,ジェフユナイテッド千葉,3
2013,2,29,徳島ヴォルティス,4
2013,2,29,Ｖ・ファーレン長崎,5
2013,2,29,京都サンガF.C.,6
2013,2,29,水戸ホーリーホック,7
2013,2,29,アビスパ福岡,8
2013,2,29,東京ヴェルディ,9
2013,2,29,ファジアーノ岡山,10
2013,2,29,コンサドーレ札幌,11
2013,2,29,松本山雅ＦＣ,12
2013,2,29,モンテディオ山形,13
2013,2,29,栃木ＳＣ,14
2013,2,29,愛媛ＦＣ,15
2013,2,29,横浜ＦＣ,16
2013,2,29,カターレ富山,17
2013,2,29,ロアッソ熊本,18
2013,2,29,ギラヴァンツ北九州,19
2013,2,29,ザスパクサツ群馬,20
2013,2,29,ガイナーレ鳥取,21
2013,2,29,ＦＣ岐阜,22
2013,2,30,ガンバ大阪,1
2013,2,30,ヴィッセル神戸,2
2013,2,30,徳島ヴォルティス,3
2013,2,30,ジェフユナイテッド千葉,4
2013,2,30,Ｖ・ファーレン長崎,5
2013,2,30,京都サンガF.C.,6
2013,2,30,コンサドーレ札幌,7
2013,2,30,ファジアーノ岡山,8
2013,2,30,水戸ホーリーホック,9
2013,2,30,アビスパ福岡,9
2013,2,30,松本山雅ＦＣ,11
2013,2,30,東京ヴェルディ,12
2013,2,30,モンテディオ山形,13
2013,2,30,栃木ＳＣ,14
2013,2,30,愛媛ＦＣ,15
2013,2,30,横浜ＦＣ,16
2013,2,30,ギラヴァンツ北九州,17
2013,2,30,カターレ富山,18
2013,2,30,ロアッソ熊本,19
2013,2,30,ザスパクサツ群馬,20
2013,2,30,ガイナーレ鳥取,21
2013,2,30,ＦＣ岐阜,22
2013,2,31,ガンバ大阪,1
2013,2,31,ヴィッセル神戸,2
2013,2,31,Ｖ・ファーレン長崎,3
2013,2,31,ジェフユナイテッド千葉,4
2013,2,31,徳島ヴォルティス,4
2013,2,31,京都サンガF.C.,6
2013,2,31,コンサドーレ札幌,7
2013,2,31,松本山雅ＦＣ,8
2013,2,31,水戸ホーリーホック,9
2013,2,31,ファジアーノ岡山,9
2013,2,31,アビスパ福岡,11
2013,2,31,モンテディオ山形,12
2013,2,31,東京ヴェルディ,13
2013,2,31,栃木ＳＣ,14
2013,2,31,横浜ＦＣ,15
2013,2,31,愛媛ＦＣ,16
2013,2,31,ギラヴァンツ北九州,17
2013,2,31,ザスパクサツ群馬,18
2013,2,31,カターレ富山,19
2013,2,31,ロアッソ熊本,20
2013,2,31,ガイナーレ鳥取,21
2013,2,31,ＦＣ岐阜,22
2013,2,32,ガンバ大阪,1
2013,2,32,ヴィッセル神戸,2
2013,2,32,Ｖ・ファーレン長崎,3
2013,2,32,ジェフユナイテッド千葉,4
2013,2,32,徳島ヴォルティス,5
2013,2,32,京都サンガF.C.,6
2013,2,32,松本山雅ＦＣ,7
2013,2,32,コンサドーレ札幌,8
2013,2,32,モンテディオ山形,9
2013,2,32,東京ヴェルディ,10
2013,2,32,ファジアーノ岡山,11
2013,2,32,アビスパ福岡,12
2013,2,32,水戸ホーリーホック,13
2013,2,32,栃木ＳＣ,14
2013,2,32,横浜ＦＣ,15
2013,2,32,愛媛ＦＣ,16
2013,2,32,ギラヴァンツ北九州,17
2013,2,32,カターレ富山,18
2013,2,32,ザスパクサツ群馬,19
2013,2,32,ロアッソ熊本,20
2013,2,32,ガイナーレ鳥取,21
2013,2,32,ＦＣ岐阜,22
2013,2,33,ガンバ大阪,1
2013,2,33,ヴィッセル神戸,2
2013,2,33,徳島ヴォルティス,3
2013,2,33,Ｖ・ファーレン長崎,4
2013,2,33,ジェフユナイテッド千葉,5
2013,2,33,京都サンガF.C.,6
2013,2,33,松本山雅ＦＣ,7
2013,2,33,ファジアーノ岡山,8
2013,2,33,コンサドーレ札幌,9
2013,2,33,モンテディオ山形,10
2013,2,33,東京ヴェルディ,11
2013,2,33,アビスパ福岡,12
2013,2,33,水戸ホーリーホック,13
2013,2,33,栃木ＳＣ,14
2013,2,33,横浜ＦＣ,15
2013,2,33,愛媛ＦＣ,16
2013,2,33,ギラヴァンツ北九州,17
2013,2,33,ロアッソ熊本,18
2013,2,33,カターレ富山,19
2013,2,33,ザスパクサツ群馬,20
2013,2,33,ＦＣ岐阜,21
2013,2,33,ガイナーレ鳥取,22
2013,2,34,ヴィッセル神戸,1
2013,2,34,ガンバ大阪,2
2013,2,34,京都サンガF.C.,3
2013,2,34,徳島ヴォルティス,4
2013,2,34,Ｖ・ファーレン長崎,5
2013,2,34,ジェフユナイテッド千葉,6
2013,2,34,コンサドーレ札幌,7
